found_molecular_formula	found_inchi	found_pepmass	found_smiles	found_name	searched_smiles	searched_name	cosine_greedy_score
C19H15NO4	InChI=1S/C19H15NO4/c1-9-10-6-4-5-7-11(10)15-14-12(8-13(23-2)18(15)24-3)17(21)19(22)20-16(9)14/h4-8H,1-3H3,(H,20,22)	322.10738396	COc1cc2c3c(c(C)c4ccccc4c3c1OC)NC(=O)C2=O	XURJNCATKSWBQE	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9280305
C11H10O2	InChI=1S/C11H10O2/c1-3-8-6-9-4-5-13-11(9)7-10(8)12-2/h3-7H,1H2,2H3	175.07535556	C=Cc1cc2ccoc2cc1OC	NOUMOQUWJXHYBN	N/A	Janthielamide M+H	0.92779744
C20H20O7	InChI=1S/C20H20O7/c1-24-14-9-5-11(6-10-14)18-15-16(26-18)19(23,12-3-7-13(21)8-4-12)20(25-2,27-15)17(18)22/h3-10,15-17,21-23H,1-2H3/t15-,16-,17+,18+,19+,20-/m1/s1	373.12817898	COc1ccc(C23OC4C2OC(OC)(C3O)C4(O)c2ccc(O)cc2)cc1	KLNCHNDOLGSXFV	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9276652
C19H15NO4	InChI=1S/C19H15NO4/c1-20-3-2-10-5-16-19(24-9-23-16)18-12-7-15-14(21-8-22-15)6-11(12)4-13(20)17(10)18/h4-7H,2-3,8-9H2,1H3	322.10738396	CN1CCc2cc3c(c4c2c1cc1cc2c(cc14)OCO2)OCO3	ZTXGGRMVULLHNF	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.92732584
C19H18NO4+	InChI=1S/C19H18NO4/c1-20-7-6-12-8-16(21-2)17(22-3)10-14(12)19(20)13-4-5-15-18(9-13)24-11-23-15/h4-10H,11H2,1-3H3/q+1	325.13031047609	COc1cc2cc[n+](C)c(-c3ccc4c(c3)OCO4)c2cc1OC	IUTFKUKDSVOWNW	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.92702645
C15H14ClNO4	InChI=1S/C15H14ClNO4/c1-3-4-9-10(20-2)6-11-13(14(9)18)15(19)17-7-8(16)5-12(17)21-11/h5-7,18H,3-4H2,1-2H3	308.068411608	CCCc1c(OC)cc2oc3cc(Cl)cn3c(=O)c2c1O	ONOQBUDQDSXQNQ	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.92698705
C11H20N2O2	InChI=1S/C11H20N2O2/c1-5-7(4)9-11(15)12-8(6(2)3)10(14)13-9/h6-9H,5H2,1-4H3,(H,12,15)(H,13,14)	213.15975388	CCC(C)C1N=C(O)C(C(C)C)N=C1O	XIQXUFYJMBDYSU	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.926912
C21H22N2O3	InChI=1S/C21H22N2O3/c24-17-9-13-12-5-8-26-16-10-18(25)23-15-4-2-1-3-14(15)21(17,6-7-22-11-12)20(23)19(13)16/h1-5,13,16,19-20,22H,6-11H2	351.170318564	O=C1CC2OCC=C3CNCCC45C(=O)CC3C2C4N1c1ccccc15	ZMTRTSSBHBKGMR	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9268785
C15H21N	InChI=1S/C15H21N/c1-3-6-13-12(4-2)14-8-5-7-11-9-10-15(13)16(11)14/h3,6,11H,4-5,7-10H2,1-2H3/b6-3+	216.174675672	CC=Cc1c(CC)c2n3c1CCC3CCC2	XHXBPJIMQMOKPK	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.9265068
C20H20O7	InChI=1S/C20H20O7/c1-22-14-7-6-12-13(21)10-15(27-18(12)20(14)26-5)11-8-16(23-2)19(25-4)17(9-11)24-3/h6-10H,1-5H3	373.12817898	COc1cc(-c2cc(=O)c3ccc(OC)c(OC)c3o2)cc(OC)c1OC	IQXUAKMLDBLFJK	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9264927
C11H10O2	InChI=1S/C11H10O2/c1-7-4-8-2-3-9(12)6-10(8)11(13)5-7/h2-6,12-13H,1H3	175.07535556	Cc1cc(O)c2cc(O)ccc2c1	NXSQWPRQINWIHC	N/A	Janthielamide M+H	0.9263943
C9H6N2O2	InChI=1S/C9H6N2O2/c12-8-5-6-3-1-2-4-7(6)10-11-9(8)13/h1-5H,(H,11,12,13)	175.05020343200002	O=c1nnc2ccccc2cc1O	VQMWCYHBHMGBDP	N/A	Janthielamide M+H	0.92632216
C15H22O5	InChI=1S/C15H22O5/c1-7-5-14(17)15(18,8(2)6-19-14)11-9(7)4-10-13(3,20-10)12(11)16/h7,9-12,16-18H,2,4-6H2,1,3H3/t7-,9+,10+,11+,12-,13+,14+,15+/m1/s1	283.153999804	C=C1COC2(O)CC(C)C3CC4OC4(C)C(O)C3C12O	OMSVOJWCTSOIHP	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9262493
C19H17NO4	InChI=1S/C19H17NO4/c1-23-17-4-3-11-7-15-13-9-16(21)18(24-2)8-12(13)5-6-20(15)10-14(11)19(17)22/h3-4,7-10,21H,5-6H2,1-2H3	324.123034024	COC1=CC=C2C=C3c4cc(O)c(OC)cc4CCN3C=C2C1=O	DRAPVRZDBZHUPL	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9262081
C16H14N2O3	InChI=1S/C16H14N2O3/c1-20-13-7-10-9-5-6-17-11-3-4-15(19)18(16(9)11)12(10)8-14(13)21-2/h5-8H,3-4H2,1-2H3	283.107718308	COc1cc2c3ccnc4c3n(c2cc1OC)C(=O)CC4	IADMIUYBUNCODN	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9261568
C18H13NO5	InChI=1S/C18H13NO5/c1-21-11-3-4-12(22-2)15-8(11)5-10-14-9(18(20)19-10)6-13-17(16(14)15)24-7-23-13/h3-6H,7H2,1-2H3,(H,19,20)	324.08664851599997	COc1ccc(OC)c2c1cc1c3c(cc4c(c32)OCO4)C(O)=N1	GCUQDGKOCRAEPN	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.92610085
C18H11NO5	InChI=1S/C18H11NO5/c1-22-12-6-9-10(5-11(12)20)17(21)16-14-8(2-3-19-16)4-13-18(15(9)14)24-7-23-13/h2-6,20H,7H2,1H3	322.070998452	COc1cc2c(cc1O)C(=O)c1nccc3cc4c(c-2c13)OCO4	SGXQVIOTXFZYBY	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.92592335
C21H15NO6	InChI=1S/C21H15NO6/c1-22-19-11(4-3-10-5-13-14(6-12(10)19)26-8-25-13)17-15(24-2)7-16-20(28-9-27-16)18(17)21(22)23/h3-7H,8-9H2,1-2H3	378.0972132	COc1cc2c(c3c(=O)n(C)c4c5cc6c(cc5ccc4c13)OCO6)OCO2	YIIWAEGPKPOCMO	N/A	Malyngamide U/V/W M+H	0.9257106
C10H6O3	InChI=1S/C10H6O3/c11-6-7-2-1-3-9-8(7)4-5-13-10(9)12/h1-6H	175.038970052	O=Cc1cccc2c(=O)occc12	FMLGEYZWGUYXDS	N/A	Janthielamide M+H	0.92555064
C18H17N3O3	InChI=1S/C18H17N3O3/c22-10-1-3-17-4-5-19-14-12(17)15-11-9(7-20-13(11)16(14)23)2-6-21(15)18(10,24)8-17/h1,3,7,10,19,22,24H,2,4-6,8H2	324.134267404	O=C1C2=NC=C3CCN4C(=C32)C2=C1NCCC21C=CC(O)C4(O)C1	AXNGXLQBCONGBI	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9254429
C24H25NO4	InChI=1S/C24H25NO4/c1-26-20-8-7-15-16-10-14-6-5-9-25(14)13-19(16)17-11-21(27-2)22(28-3)12-18(17)23(15)24(20)29-4/h6-8,11-12H,5,9-10,13H2,1-4H3	392.18563428	COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)CC1=CCCN1C3	SHYRZFFAMWYGTN	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.92529994
C18H12O9	InChI=1S/C18H12O9/c1-21-12-10-9-8-6(17(19)26-14(9)16(23-3)15(12)22-2)4-7-11(25-5-24-7)13(8)27-18(10)20/h4H,5H2,1-3H3	373.05540796400004	COc1c(OC)c2oc(=O)c3cc4c(c5oc(=O)c(c1OC)c2c53)OCO4	QQLURXJDJDJYQV	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9247255
C12H12BrN5O	InChI=1S/C12H12BrN5O/c1-18-8(5-17-12(18)14)6-2-3-15-11(19)10-9(6)7(13)4-16-10/h2,4-5,16H,3H2,1H3,(H2,14,17)(H,15,19)	322.029798104	Cn1c(C2=CCN=C(O)c3[nH]cc(Br)c32)c[nH]c1=N	OLFXKPISVRKHPL	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.92466223
C15H16O	InChI=1S/C15H16O/c1-10(2)13-7-5-12(9-16)15-8-11(3)4-6-14(13)15/h4-10H,1-3H3	213.127391132	Cc1ccc2c(C(C)C)ccc(C=O)c2c1	XVHGJTDQNOOHIK	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.92446774
C20H20O7	InChI=1S/C20H20O7/c1-22-12-8-6-11(7-9-12)14-10-13(21)15-16(23-2)18(24-3)20(26-5)19(25-4)17(15)27-14/h6-10H,1-5H3	373.12817898	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	ULSUXBXHSYSGDT	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9244661
C19H17NO5	InChI=1S/C19H17NO5/c1-20(21)14-2-10-4-16-18(24-8-22-16)6-12(10)15(20)3-11-5-17-19(7-13(11)14)25-9-23-17/h4-7,14-15H,2-3,8-9H2,1H3	340.117948644	C[N+]1([O-])C2Cc3cc4c(cc3C1Cc1cc3c(cc12)OCO3)OCO4	VCOKKGOVVPZMFF	N/A	Curazole in 3L M+H	0.924451
C14H18O6	InChI=1S/C14H18O6/c1-17-10-3-7(4-11(18-2)12(10)15)13-8-5-20-14(16)9(8)6-19-13/h3-4,8-9,13-16H,5-6H2,1-2H3	283.117614296	COc1cc(C2OCC3C(O)OCC23)cc(OC)c1O	HOAVPYCSDIWMMB	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9240702
C16H20Br2N2O	InChI=1S/C16H20Br2N2O/c1-5-15(2,3)16-6-7-20(4)14(16)19-12-9(17)8-10(18)13(21)11(12)16/h5,8,14,19,21H,1,6-7H2,2-4H3	415.00151346	C=CC(C)(C)C12CCN(C)C1Nc1c(Br)cc(Br)c(O)c12	VWXIRMWBEGSHRR	N/A	BouillonamideB M+H	0.92405313
C15H22O5	InChI=1S/C15H22O5/c1-7-4-9-12(8(2)13(17)18-9)10-5-14(3)11(16)6-15(7,19-10)20-14/h7-12,16H,4-6H2,1-3H3	283.153999804	CC1C(=O)OC2CC(C)C34CC(O)C(C)(CC(O3)C21)O4	IOGVQEUGKJEOQG	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9240196
C20H20O7	InChI=1S/C20H20O7/c1-22-12-8-15(23-2)19-13(21)10-14(27-16(19)9-12)11-6-17(24-3)20(26-5)18(7-11)25-4/h6-10H,1-5H3	373.12817898	COc1cc(OC)c2c(=O)cc(-c3cc(OC)c(OC)c(OC)c3)oc2c1	GIKVSFNAEBQLGB	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.92340505
C19H22O2	InChI=1S/C19H22O2/c1-12-9-19-8-5-15-14(11-20)16(21)6-7-18(15,2)17(19)4-3-13(12)10-19/h5,8,11,13,17H,1,3-4,6-7,9-10H2,2H3	283.16925594400004	C=C1CC23C=CC4=C(C=O)C(=O)CCC4(C)C2CCC1C3	UBOLFKFUWUMQQO	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92339754
C20H21NO4	InChI=1S/C20H21NO4/c1-22-17-4-3-14-15(20(17)23-2)10-21-6-5-12-8-18-19(25-11-24-18)9-13(12)7-16(14)21/h3-4,8-9,16H,5-7,10-11H2,1-2H3	340.154334152	COc1ccc2c(c1OC)CN1CCc3cc4c(cc3CC21)OCO4	ABSJDCQHYMKVLW	N/A	Curazole in 3L M+H	0.92321414
C25H22O13	InChI=1S/C25H22O13/c26-19(27)7-20(28)34-9-18-22(30)23(31)24(32)25(38-18)37-12-3-1-11(2-4-12)14-8-33-15-6-17-16(35-10-36-17)5-13(15)21(14)29/h1-6,8,18,22-25,30-32H,7,9-10H2,(H,26,27)/t18-,22-,23+,24-,25-/m1/s1	531.113316764	O=C(O)CC(=O)OCC1OC(Oc2ccc(-c3coc4cc5c(cc4c3=O)OCO5)cc2)C(O)C(O)C1O	HAYZCQCOXWZRME	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92321146
C18H13NO4	InChI=1S/C18H13NO4/c1-22-13-8-11-14-12(19-18(21)16(11)20)7-9-5-3-4-6-10(9)15(14)17(13)23-2/h3-8H,1-2H3,(H,19,21)	308.091733896	COc1cc2c3c(cc4ccccc4c3c1OC)NC(=O)C2=O	BAGGDUOPTSQTHD	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9231341
C19H16O8	InChI=1S/C19H16O8/c1-22-13-7-12-14(15(20)18(13)23-2)16(21)19(24-3)17(27-12)9-4-5-10-11(6-9)26-8-25-10/h4-7,20H,8H2,1-3H3	373.09179347199995	COc1cc2oc(-c3ccc4c(c3)OCO4)c(OC)c(=O)c2c(O)c1OC	QRTSJZTUEHLBPF	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.922919
C11H20N2O2	InChI=1S/C11H20N2O2/c1-6(2)5-8-10(14)13-9(7(3)4)11(15)12-8/h6-9H,5H2,1-4H3,(H,12,15)(H,13,14)	213.15975388	CC(C)CC1N=C(O)C(C(C)C)N=C1O	UPOUGDHEEGKEGS	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9228288
C17H14O4	InChI=1S/C17H14O4/c18-12-6-8-17-14(9-12)16(20)10-13(21-17)7-5-11-3-1-2-4-15(11)19/h1-4,6,8-10,18-19H,5,7H2	283.096484928	O=c1cc(CCc2ccccc2O)oc2ccc(O)cc12	WSKFJNGZYYOXNY	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92273
C15H16O	InChI=1S/C15H16O/c1-9-5-4-6-12-7-13-15(10(2)8-16-13)11(3)14(9)12/h4,6-9H,5H2,1-3H3	213.127391132	Cc1coc2cc3c(c(C)c12)C(C)CC=C3	IQVWMDXKYQHJMP	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9226939
C19H17NO5	InChI=1S/C19H17NO5/c1-24-16-9-12-10(8-15(16)22)5-6-20-13(12)7-11-3-4-14(21)18(25-2)17(11)19(20)23/h3-4,7-9,21-22H,5-6H2,1-2H3	340.117948644	COc1cc2c(cc1O)CCn1c-2cc2ccc(O)c(OC)c2c1=O	QAJDRBMBGYIZDX	N/A	Curazole in 3L M+H	0.92249936
C15H22O5	InChI=1S/C15H22O5/c1-6-8-5-13(3)7(2)15(11(19-8)14(6,13)4)9(16)10(17)20-12(15)18/h6-11,16-17H,5H2,1-4H3	283.153999804	CC1C2(C(=O)OC(O)C2O)C2OC3CC1(C)C2(C)C3C	IQKYZVBFZSANQV	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92242014
C18H11NO5	InChI=1S/C18H11NO5/c1-22-11-6-9(20)5-10-14(11)15-13-8(2-3-19-16(13)17(10)21)4-12-18(15)24-7-23-12/h2-6,20H,7H2,1H3	322.070998452	COc1cc(O)cc2c1-c1c3c(cc4ccnc(c14)C2=O)OCO3	NAKVSDLBZXEYAW	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9224028
C18H22N2O	InChI=1S/C18H22N2O/c1-3-11-9-20(2)10-12-8-14-13-6-4-5-7-15(13)19-17(14)18(21)16(11)12/h4-7,11-12,16,19H,3,8-10H2,1-2H3	283.180489324	CCC1CN(C)CC2Cc3c([nH]c4ccccc34)C(=O)C12	RNLMBBOUAYYVRD	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92229605
C25H29N5O4	InChI=1S/C25H29N5O4/c1-5-24(3,4)25-12-19-20(31)27-18(11-15-13-29(14-26-15)23(33)34-6-2)21(32)30(19)22(25)28-17-10-8-7-9-16(17)25/h5,7-10,13-14,18-19,22,28H,1,6,11-12H2,2-4H3,(H,27,31)	464.22923040800003	C=CC(C)(C)C12CC3C(O)=NC(Cc4cn(C(=O)OCC)cn4)C(=O)N3C1Nc1ccccc12	CDEWBDPZCPNMAV	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9222849
C16H10O5	InChI=1S/C16H10O5/c1-2-11-7-3-5-10(18)15-12(7)13-8(16(19)21-15)4-6-9(17)14(13)20-11/h2-6,11,17-18H,1H2	283.06009942	C=CC1Oc2c(O)ccc3c(=O)oc4c(O)ccc1c4c23	NJDBAQRZMHKCRE	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92205495
C20H20O7	InChI=1S/C20H20O7/c1-22-13-7-6-11(8-15(13)23-2)14-9-12(21)18-16(27-14)10-17(24-3)19(25-4)20(18)26-5/h6-10H,1-5H3	373.12817898	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC	LKMNXYDUQXAUCZ	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.92183846
C19H17NO5	InChI=1S/C19H17NO5/c1-20-12-9-10-5-7-14(23-3)18(24-4)16(10)25-17-13(22-2)8-6-11(15(12)17)19(20)21/h5-9H,1-4H3	340.117948644	COc1ccc2c(c1OC)Oc1c(OC)ccc3c1C(=C2)N(C)C3=O	PKYPYBIJEGBNLX	N/A	Curazole in 3L M+H	0.92180765
C17H14O4	InChI=1S/C17H14O4/c18-13-5-2-1-4-11(13)8-9-12-10-15(20)17-14(19)6-3-7-16(17)21-12/h1-7,10,18-19H,8-9H2	283.096484928	O=c1cc(CCc2ccccc2O)oc2cccc(O)c12	VJJIYNCAKZLESG	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9217524
C28H26O8	InChI=1S/C28H26O8/c1-11-7-15-9-17(35-5)23(27(33)21(15)25(31)19(11)13(3)29)24-18(36-6)10-16-8-12(2)20(14(4)30)26(32)22(16)28(24)34/h7-10,31-34H,1-6H3	491.17004379199994	COc1cc2cc(C)c(C(C)=O)c(O)c2c(O)c1-c1c(OC)cc2cc(C)c(C(C)=O)c(O)c2c1O	RWIGLPLTVRHAGL	N/A	Antillatoxin B (red) M+H	0.9217304
C15H16O	InChI=1S/C15H16O/c1-10(2)13-7-5-12(9-16)14-6-4-11(3)8-15(13)14/h4-10H,1-3H3	213.127391132	Cc1ccc2c(C=O)ccc(C(C)C)c2c1	BHMOHAZAKCXEQJ	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.92159414
C18H22N2O	InChI=1S/C18H22N2O/c1-2-3-4-5-6-11-18-20-13-17(21-18)15-12-19-16-10-8-7-9-14(15)16/h7-10,12-13,19H,2-6,11H2,1H3	283.180489324	CCCCCCCc1ncc(-c2c[nH]c3ccccc23)o1	HDEYBRIHWSHHDD	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92151845
C18H13NO5	InChI=1S/C18H13NO5/c1-21-8-3-10-9(13(4-8)22-2)5-12-15-11(18(20)19-12)6-14-17(16(10)15)24-7-23-14/h3-6H,7H2,1-2H3,(H,19,20)	324.08664851599997	COc1cc(OC)c2cc3c4c(cc5c(c4c2c1)OCO5)C(O)=N3	IVQJJWTYXXUJQG	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.92147845
C18H13NO5	InChI=1S/C18H13NO5/c1-22-13-7-10-12(8-14(13)23-2)24-18-11(20)4-3-9-5-6-19-16(15(9)18)17(10)21/h3-8,20H,1-2H3	324.08664851599997	COc1cc2c(cc1OC)C(=O)c1nccc3ccc(O)c(c13)O2	OOEMAMHGESSNJK	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9212858
C15H23Br2ClO	InChI=1S/C15H23Br2ClO/c1-12(2)9(16)7-11-14(4,19-11)15(12)6-5-13(3,18)10(17)8-15/h9-11H,5-8H2,1-4H3	412.987693236	CC1(Cl)CCC2(CC1Br)C(C)(C)C(Br)CC1OC12C	XHGHPMZGEBNXLW	N/A	BouillonamideB M+H	0.9212547
C18H11NO5	InChI=1S/C18H11NO5/c1-22-9-5-10-14(11(20)6-9)15-13-8(2-3-19-16(13)17(10)21)4-12-18(15)24-7-23-12/h2-6,20H,7H2,1H3	322.070998452	COc1cc(O)c2c(c1)C(=O)c1nccc3cc4c(c-2c13)OCO4	COUOXHXNZGNBKD	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.92115074
C13H24O2	InChI=1S/C13H24O2/c14-13-11-9-7-5-3-1-2-4-6-8-10-12-15-13/h1-12H2	213.18490600799998	O=C1CCCCCCCCCCCCO1	IUDIJIVSWGWJNV	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.92091936
C11H10BrN5O	InChI=1S/C11H10BrN5O/c12-6-3-15-9-8(6)5(1-2-14-10(9)18)7-4-16-11(13)17-7/h1,3-4,15H,2H2,(H,14,18)(H3,13,16,17)	308.01414804	N=c1[nH]cc(C2=CCN=C(O)c3[nH]cc(Br)c32)[nH]1	ZQPORTJXDDLMGI	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9208736
C21H16N4O3	InChI=1S/C21H16N4O3/c1-20-18-22-13-8-4-2-6-11(13)17(27)25(18)15(16(26)24-20)10-21(20)12-7-3-5-9-14(12)23-19(21)28/h2-9,15H,10H2,1H3,(H,23,28)(H,24,26)	373.12951637199996	CC12N=C(O)C(CC13C(O)=Nc1ccccc13)n1c2nc2ccccc2c1=O	COXWNIZQNAMTQL	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9205955
C16H14N2O3	InChI=1S/C16H14N2O3/c1-20-14-12-13-10(7-8-17-12)9-5-3-4-6-11(9)18(13)16(19)15(14)21-2/h3-8,14-15H,1-2H3	283.107718308	COC1C(=O)n2c3ccccc3c3ccnc(c32)C1OC	JWCNEMSVILJYCU	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.92057043
C19H17NO5	InChI=1S/C19H17NO5/c1-22-16-10-7-8-20-15-12(10)13(18(24-3)19(16)25-4)9-5-6-11(21)17(23-2)14(9)15/h5-8,21H,1-4H3	340.117948644	COc1c(O)ccc2c1-c1nccc3c(OC)c(OC)c(OC)c-2c13	ITNPIQKWSDYARV	N/A	Curazole in 3L M+H	0.9205209
C13H13NO2	InChI=1S/C13H13NO2/c1-7(2)8(3)9-4-5-10-11(6-9)14-13(16)12(10)15/h4-7H,3H2,1-2H3,(H,14,15,16)	216.101904656	C=C(c1ccc2c(c1)NC(=O)C2=O)C(C)C	DNOXGTYUBJDULO	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.92049795
C20H24N2O8S2	InChI=1S/C20H24N2O8S2/c1-29-11-3-9(23)7-5-19-18(28)22-14-8(10(24)4-12(30-2)16(14)26)6-20(22,32-31-19)17(27)21(19)13(7)15(11)25/h7-8,11-16,25-26H,3-6H2,1-2H3/t7-,8-,11+,12+,13+,14+,15+,16+,19-,20-/m1/s1	485.10468372800005	COC1CC(=O)C2CC34SSC5(CC6C(=O)CC(OC)C(O)C6N5C3=O)C(=O)N4C2C1O	WZZFRBNMRXVFNQ	CC1=C(OC2=C(C1=O)C(=C(C(=C2OC)OC)OC)OC(=O)C)/C=C/C3=CC(=CC(=C3)OC(=O)C)OC(=O)C	Hormothamnione_triacetate M+H	0.92040175
C18H15N3O3	InChI=1S/C18H15N3O3/c22-16-14(10-11-6-2-1-3-7-11)21-15(17(23)20-16)19-13-9-5-4-8-12(13)18(21)24/h1-9,14,17,23H,10H2,(H,20,22)/t14-,17-/m0/s1	322.11861734	O=c1c2ccccc2nc2n1C(Cc1ccccc1)C(O)=NC2O	QUNZIYMNPBSOEB	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9200697
C18H19ClO5	InChI=1S/C18H19ClO5/c1-11-7-5-3-2-4-6-8-12(20)9-13-16(18(23)24-11)14(21)10-15(22)17(13)19/h3,5-6,8,10-11,21-22H,2,4,7,9H2,1H3/b5-3+,8-6+	351.09937738800005	CC1CC=CCCC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1	FJVQHTGEXYKKBS	N/A	Kalkitoxin_thioamide_alcohol M+H	0.91988206
